20,2,"SGS","782132126601",50,"",166.600000,"mg/l",5.000000,"EPA 310.1",09/30/2013,1145,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",51,"<",5.000000,"mg/l",5.000000,"D1067",10/04/2013,1130,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",52,"<",5.000000,"mg/l",5.000000,"SM2320-B",09/30/2013,1145,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",53,"",7.000000,"mg/l",1.000000,"EPA 300.0",10/01/2013,2108,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",60,"",55.000000,"mg/l",1.000000,"EPA 300.0",10/01/2013,2108,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",62,"",245.000000,"mg/l",5.000000,"SM2320-B",09/30/2013,1145,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",63,"",306.000000,"mg/l",1.000000,"SM2340-B",10/04/2013,1420,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",68,"",333.000000,"mg/l",30.000000,"SM2540-C",10/01/2013,1410,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",135,"",1.180000,"PC DIFF",0.000000,"SM1030E",,,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",145,"",0.160000,"mg/l",0.050000,"EPA 200.7",10/03/2013,1622,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",149,"",0.010000,"mg/l",0.002000,"EPA 200.7",10/03/2013,1622,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","5931904901",1,"",6.000000,"Deg. C",0.000000,"NONE",,,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",2,"",7.710000,"pH units",0.000000,"NONE",,,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",3,"",6.000000,"mg/l",0.000000,"NONE",,,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",4,"",671.000000,"umhos/cm",0.000000,"NONE",,,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",11,"",73.000000,"GPM",0.000000,"ALL OTHER",,,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",16,"",7.000000,"mg/l",5.000000,"SM2540-D",05/09/2013,1220,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",05/15/2013,0800,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",36,"",71.440000,"mg/l",0.030000,"EPA 200.7",05/13/2013,1122,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",42,"",26.210000,"mg/l",0.010000,"EPA 200.7",05/13/2013,1122,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",43,"",0.002000,"mg/l",0.002000,"EPA 200.7",05/13/2013,1122,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",45,"",1.840000,"mg/l",0.140000,"EPA 200.7",05/13/2013,1122,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",48,"",4.250000,"mg/l",0.090000,"EPA 200.7",05/13/2013,1122,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",50,"",177.000000,"mg/l",5.000000,"EPA 310.1",05/08/2013,1130,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",51,"<",5.000000,"mg/l",5.000000,"D1067",05/15/2013,1125,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",52,"<",5.000000,"mg/l",5.000000,"EPA 310.1",05/08/2013,1130,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",53,"",6.000000,"mg/l",1.000000,"EPA 300.0",05/08/2013,1516,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",60,"",50.000000,"mg/l",1.000000,"EPA 300.0",05/08/2013,1516,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",62,"",216.000000,"mg/l",5.000000,"SM2320-B",05/08/2013,1130,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",63,"",286.000000,"mg/l",1.000000,"SM2340-B",05/15/2013,1615,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",68,"",305.000000,"mg/l",30.000000,"SM2540-C",05/09/2013,1220,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",133,"",5.950000,"meq/l",0.000000,"SM1030E",05/15/2013,1615,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",134,"",5.530000,"meq/l",0.000000,"SM1030E",05/15/2013,1615,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",135,"",3.650000,"PC DIFF",0.000000,"SM1030E",,,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",145,"",0.080000,"mg/l",0.050000,"EPA 200.7",05/09/2013,1341,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931904901",149,"",0.004000,"mg/l",0.002000,"EPA 200.7",05/09/2013,1341,"",05/07/2013,05/16/2013,05/06/2013,1631,0,"V.S.M.",
20,2,"SGS","5931844001",1,"",5.000000,"Deg. C",0.000000,"NONE",,,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",2,"",7.570000,"pH units",0.000000,"NONE",,,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",3,"",8.000000,"mg/l",0.000000,"NONE",,,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",4,"",882.000000,"umhos/cm",0.000000,"NONE",,,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",11,"",187.500000,"GPM",0.000000,"ALL OTHER",,,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",16,"<",5.000000,"mg/l",5.000000,"SM2540-D",03/27/2013,1300,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",03/28/2013,0810,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",36,"",98.070000,"mg/l",0.030000,"EPA 200.7",03/27/2013,1529,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",42,"",50.690000,"mg/l",0.010000,"EPA 200.7",03/27/2013,1529,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",43,"",0.025000,"mg/l",0.002000,"EPA 200.7",03/27/2013,1529,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",45,"",6.130000,"mg/l",0.140000,"EPA 200.7",03/27/2013,1529,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",48,"",14.310000,"mg/l",0.090000,"EPA 200.7",03/27/2013,1529,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",50,"",315.000000,"mg/l",5.000000,"EPA 310.1",03/27/2013,1045,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",51,"<",5.000000,"mg/l",5.000000,"D1067",03/27/2013,1430,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",52,"<",5.000000,"mg/l",5.000000,"SM2320-B",03/27/2013,1045,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
20,2,"SGS","5931844001",53,"",17.000000,"mg/l",1.000000,"EPA 300.0",03/28/2013,2029,"",03/27/2013,04/05/2013,03/25/2013,1755,0,"V.S.M.",
